STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,75,,AUS,Australia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,73.2,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,73.4,,BEL,Belgium,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,75.3,,GRC,Greece,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,65,,HUN,Hungary,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ISL,Iceland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,77.1,,ISL,Iceland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,73.1,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,75.5,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,74.8,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,76.6,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,62.5,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,73.2,,LUX,Luxembourg,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,68.9,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,NLD,Netherlands,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,74.6,,NLD,Netherlands,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,73.8,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,74.9,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,67.5,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,72,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,68.3,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,70.1,,SVN,Slovenia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,74.4,,ESP,Spain,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,SWE,Sweden,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1994,,76.1,,SWE,Sweden,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,73.9,,FRA,France,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,72.8,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,61.4,,EST,Estonia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,72.7,,DNK,Denmark,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,69.7,,CZE,Czechia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,74.5,,CRI,Costa Rica,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,66.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,CHL,Chile,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,71.5,,CHL,Chile,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,75.07,,CAN,Canada,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,73.5,,BEL,Belgium,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,73.4,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,75,,AUS,Australia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ZAF,South Africa,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,58.2,,ZAF,South Africa,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,RUS,Russia,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,58.3,,RUS,Russia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,65.5,,ROU,Romania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,BGR,Bulgaria,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,67.4,,BGR,Bulgaria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,BRA,Brazil,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,64.7,,BRA,Brazil,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,USA,United States,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,72.5,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,74,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,CHE,Switzerland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,75.4,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,SWE,Sweden,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,76.2,,SWE,Sweden,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,74.4,,ESP,Spain,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,70.8,,SVN,Slovenia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,68.4,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,71.7,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,67.6,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,74.8,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,74.1,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,NLD,Netherlands,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,74.6,,NLD,Netherlands,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,69.3,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,73,,LUX,Luxembourg,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,63.3,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,76.38,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,75,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,75.5,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,72.8,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ISL,Iceland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,76,,ISL,Iceland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,65.4,,HUN,Hungary,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1995,,75.2,,GRC,Greece,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,75.3,,GRC,Greece,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,66.3,,HUN,Hungary,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ISL,Iceland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,76.5,,ISL,Iceland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,73.1,,IRL,Ireland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,76.3,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,75.4,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,77,,JPN,Japan,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,64.6,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,73.3,,LUX,Luxembourg,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,69.6,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,NLD,Netherlands,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,74.7,,NLD,Netherlands,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,74.5,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,75.4,,NOR,Norway,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,68.1,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,71.6,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,68.8,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,71.1,,SVN,Slovenia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,74.5,,ESP,Spain,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,SWE,Sweden,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,76.6,,SWE,Sweden,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,CHE,Switzerland,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,76,,CHE,Switzerland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,74.3,,GBR,United Kingdom,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,USA,United States,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,73.1,,USA,United States,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,BRA,Brazil,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,65.1,,BRA,Brazil,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,BGR,Bulgaria,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,67.4,,BGR,Bulgaria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_LIFE_EXP(2.0),Life expectancy - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,LFEXP,Life expectancy,Y0,0 years,M,Male,Y,Years,1996,,65.1,,ROU,Romania,A,Normal value,0,Units,1,One
